repeat,patient_id,split,stratum
6,NA19056,train,EAS__M
6,HG00636,train,EAS__M
6,NA19070,train,EAS__M
6,NA18945,train,EAS__M
6,HG00538,train,EAS__M
6,HG02061,train,EAS__M
6,NA19004,train,EAS__M
6,HG02026,train,EAS__M
6,HG00429,train,EAS__M
6,HG00701,train,EAS__M
6,HG02032,train,EAS__M
6,NA18606,train,EAS__M
6,HG00628,train,EAS__M
6,HG01816,train,EAS__M
6,NA18961,train,EAS__M
6,HG00580,train,EAS__M
6,NA18546,train,EAS__M
6,NA19007,train,EAS__M
6,NA18994,train,EAS__M
6,HG00634,train,EAS__M
6,NA19009,train,EAS__M
6,HG00683,train,EAS__M
6,HG02076,train,EAS__M
6,HG00442,train,EAS__M
6,HG02137,train,EAS__M
6,HG02397,train,EAS__M
6,HG00524,train,EAS__M
6,NA18549,train,EAS__M
6,HG02364,train,EAS__M
6,NA18603,train,EAS__M
6,NA19006,train,EAS__M
6,HG00703,train,EAS__M
6,HG00844,train,EAS__M
6,HG00536,train,EAS__M
6,HG01866,train,EAS__M
6,HG00607,train,EAS__M
6,HG02394,train,EAS__M
6,HG00698,train,EAS__M
6,HG00653,train,EAS__M
6,NA18645,train,EAS__M
6,HG01873,train,EAS__M
6,HG02410,train,EAS__M
6,NA19005,train,EAS__M
6,HG02141,train,EAS__M
6,HG02085,train,EAS__M
6,NA18557,train,EAS__M
6,HG02056,train,EAS__M
6,NA18605,train,EAS__M
6,HG00512,train,EAS__M
6,NA18548,train,EAS__M
6,HG00691,train,EAS__M
6,HG00420,train,EAS__M
6,NA19066,train,EAS__M
6,HG00662,train,EAS__M
6,NA18536,train,EAS__M
6,HG01872,train,EAS__M
6,NA19062,train,EAS__M
6,NA19055,train,EAS__M
6,HG01028,train,EAS__M
6,HG02035,train,EAS__M
6,NA18984,train,EAS__M
6,NA18643,train,EAS__M
6,NA18572,train,EAS__M
6,NA18953,train,EAS__M
6,NA18959,train,EAS__M
6,HG01852,train,EAS__M
6,HG02027,train,EAS__M
6,HG01846,train,EAS__M
6,HG02386,train,EAS__M
6,HG00982,train,EAS__M
6,HG00474,train,EAS__M
6,HG00502,train,EAS__M
6,NA18635,train,EAS__M
6,NA18648,train,EAS__M
6,HG00406,train,EAS__M
6,HG00559,train,EAS__M
6,HG02116,train,EAS__M
6,HG00610,train,EAS__M
6,NA18544,train,EAS__M
6,HG00567,train,EAS__M
6,HG02512,train,EAS__M
6,NA18962,train,EAS__M
6,HG02132,train,EAS__M
6,HG00619,train,EAS__M
6,NA19079,train,EAS__M
6,NA19058,train,EAS__M
6,HG00609,train,EAS__M
6,HG02524,train,EAS__M
6,NA18977,train,EAS__M
6,HG00421,train,EAS__M
6,HG02129,train,EAS__M
6,HG02375,train,EAS__M
6,HG01865,train,EAS__M
6,HG02250,train,EAS__M
6,NA18989,train,EAS__M
6,HG00591,train,EAS__M
6,NA18534,train,EAS__M
6,HG02047,train,EAS__M
6,NA18748,train,EAS__M
6,HG00707,train,EAS__M
6,NA19086,train,EAS__M
6,HG02120,train,EAS__M
6,HG00598,train,EAS__M
6,HG02390,train,EAS__M
6,HG01840,train,EAS__M
6,NA19012,train,EAS__M
6,NA19000,train,EAS__M
6,HG02406,train,EAS__M
6,HG00685,train,EAS__M
6,NA19075,train,EAS__M
6,NA18639,train,EAS__M
6,NA18559,train,EAS__M
6,HG00526,train,EAS__M
6,HG00589,train,EAS__M
6,HG02353,train,EAS__M
6,HG00444,train,EAS__M
6,HG02079,train,EAS__M
6,HG02379,train,EAS__M
6,HG01864,train,EAS__M
6,HG00556,train,EAS__M
6,HG00472,train,EAS__M
6,HG02401,train,EAS__M
6,HG00704,train,EAS__M
6,NA18621,train,EAS__M
6,HG01844,val,EAS__M
6,NA18561,val,EAS__M
6,HG02399,val,EAS__M
6,HG02015,val,EAS__M
6,HG02398,val,EAS__M
6,HG01861,val,EAS__M
6,HG02389,val,EAS__M
6,NA18965,val,EAS__M
6,HG02351,val,EAS__M
6,HG00448,val,EAS__M
6,NA18622,val,EAS__M
6,HG02395,val,EAS__M
6,HG02064,val,EAS__M
6,HG02408,val,EAS__M
6,NA18995,val,EAS__M
6,HG00664,val,EAS__M
6,HG02040,val,EAS__M
6,HG00445,val,EAS__M
6,NA19085,val,EAS__M
6,HG02382,val,EAS__M
6,NA19063,val,EAS__M
6,HG02017,val,EAS__M
6,HG00477,val,EAS__M
6,HG00530,val,EAS__M
6,HG00674,val,EAS__M
6,HG01849,val,EAS__M
6,HG02396,val,EAS__M
6,HG00457,val,EAS__M
6,HG02030,val,EAS__M
6,HG00542,val,EAS__M
6,NA19060,val,EAS__M
6,HG00436,val,EAS__M
6,HG02409,val,EAS__M
6,HG02071,val,EAS__M
6,HG02392,val,EAS__M
6,NA18983,val,EAS__M
6,NA18749,val,EAS__M
6,HG00650,val,EAS__M
6,HG02131,val,EAS__M
6,HG02356,val,EAS__M
6,HG00451,val,EAS__M
6,HG00881,val,EAS__M
6,HG00728,val,EAS__M
6,HG00577,test,EAS__M
6,HG00565,test,EAS__M
6,NA19068,test,EAS__M
6,NA18632,test,EAS__M
6,HG02077,test,EAS__M
6,HG00613,test,EAS__M
6,HG02128,test,EAS__M
6,HG02058,test,EAS__M
6,NA18745,test,EAS__M
6,NA18611,test,EAS__M
6,NA18612,test,EAS__M
6,HG02383,test,EAS__M
6,NA18971,test,EAS__M
6,HG00403,test,EAS__M
6,NA18620,test,EAS__M
6,NA19088,test,EAS__M
6,HG01842,test,EAS__M
6,HG00689,test,EAS__M
6,HG02020,test,EAS__M
6,NA18943,test,EAS__M
6,HG00595,test,EAS__M
6,HG02138,test,EAS__M
6,HG00459,test,EAS__M
6,NA18613,test,EAS__M
6,HG00463,test,EAS__M
6,HG00630,test,EAS__M
6,NA18543,test,EAS__M
6,HG00673,test,EAS__M
6,HG02514,test,EAS__M
6,NA18562,test,EAS__M
6,NA18747,test,EAS__M
6,HG02073,test,EAS__M
6,HG00671,test,EAS__M
6,HG02122,test,EAS__M
6,HG02355,test,EAS__M
6,HG00694,test,EAS__M
6,NA19072,test,EAS__M
6,NA18633,test,EAS__M
6,HG00631,test,EAS__M
6,HG01810,test,EAS__M
6,NA18558,test,EAS__M
6,NA18629,test,EAS__M
6,HG02134,test,EAS__M
6,NA18608,test,EAS__M
6,HG00625,test,EAS__M
6,HG02186,train,EAS__F
6,HG02069,train,EAS__F
6,NA18533,train,EAS__F
6,HG01870,train,EAS__F
6,HG02136,train,EAS__F
6,NA18618,train,EAS__F
6,NA18547,train,EAS__F
6,NA19064,train,EAS__F
6,HG00615,train,EAS__F
6,HG02182,train,EAS__F
6,HG01869,train,EAS__F
6,HG01847,train,EAS__F
6,NA18972,train,EAS__F
6,NA18968,train,EAS__F
6,HG00404,train,EAS__F
6,HG02068,train,EAS__F
6,NA18528,train,EAS__F
6,HG00410,train,EAS__F
6,HG02086,train,EAS__F
6,NA18596,train,EAS__F
6,NA19001,train,EAS__F
6,NA18579,train,EAS__F
6,HG01855,train,EAS__F
6,NA18997,train,EAS__F
6,HG02187,train,EAS__F
6,HG02018,train,EAS__F
6,HG00560,train,EAS__F
6,HG00699,train,EAS__F
6,HG00585,train,EAS__F
6,HG00708,train,EAS__F
6,HG00422,train,EAS__F
6,NA19003,train,EAS__F
6,HG02127,train,EAS__F
6,HG02133,train,EAS__F
6,HG00579,train,EAS__F
6,HG00514,train,EAS__F
6,HG00620,train,EAS__F
6,HG01808,train,EAS__F
6,NA18625,train,EAS__F
6,NA18640,train,EAS__F
6,HG00590,train,EAS__F
6,NA18973,train,EAS__F
6,HG02178,train,EAS__F
6,HG00407,train,EAS__F
6,HG01795,train,EAS__F
6,NA18592,train,EAS__F
6,HG02130,train,EAS__F
6,HG02121,train,EAS__F
6,HG01801,train,EAS__F
6,HG00537,train,EAS__F
6,HG02028,train,EAS__F
6,HG02049,train,EAS__F
6,HG01863,train,EAS__F
6,NA18542,train,EAS__F
6,NA18947,train,EAS__F
6,NA18615,train,EAS__F
6,NA18565,train,EAS__F
6,NA18535,train,EAS__F
6,HG00479,train,EAS__F
6,HG00593,train,EAS__F
6,NA18599,train,EAS__F
6,HG01853,train,EAS__F
6,HG02166,train,EAS__F
6,HG00978,train,EAS__F
6,NA18532,train,EAS__F
6,HG00766,train,EAS__F
6,HG00423,train,EAS__F
6,HG00675,train,EAS__F
6,HG02526,train,EAS__F
6,NA18993,train,EAS__F
6,HG01862,train,EAS__F
6,HG00599,train,EAS__F
6,HG01595,train,EAS__F
6,HG02142,train,EAS__F
6,NA18593,train,EAS__F
6,HG00652,train,EAS__F
6,HG02156,train,EAS__F
6,NA18642,train,EAS__F
6,HG01802,train,EAS__F
6,HG02179,train,EAS__F
6,HG00450,train,EAS__F
6,NA18560,train,EAS__F
6,HG02080,train,EAS__F
6,HG02075,train,EAS__F
6,NA18634,train,EAS__F
6,HG00473,train,EAS__F
6,HG01598,train,EAS__F
6,HG01796,train,EAS__F
6,HG00513,train,EAS__F
6,NA18969,train,EAS__F
6,HG01851,train,EAS__F
6,HG00717,train,EAS__F
6,HG00597,train,EAS__F
6,NA18616,train,EAS__F
6,HG02057,train,EAS__F
6,HG01597,train,EAS__F
6,HG01809,train,EAS__F
6,NA18602,train,EAS__F
6,HG00566,train,EAS__F
6,HG01807,train,EAS__F
6,NA18631,train,EAS__F
6,NA18552,train,EAS__F
6,NA18531,train,EAS__F
6,HG02140,train,EAS__F
6,HG02180,train,EAS__F
6,HG02113,train,EAS__F
6,HG02184,train,EAS__F
6,HG02084,train,EAS__F
6,NA18949,train,EAS__F
6,HG02139,train,EAS__F
6,NA18571,train,EAS__F
6,HG00867,train,EAS__F
6,HG00584,train,EAS__F
6,HG02523,train,EAS__F
6,NA18570,train,EAS__F
6,NA18980,train,EAS__F
6,HG00582,train,EAS__F
6,HG00614,train,EAS__F
6,HG02155,train,EAS__F
6,NA18987,train,EAS__F
6,HG00851,train,EAS__F
6,HG01843,train,EAS__F
6,NA18545,train,EAS__F
6,HG01848,train,EAS__F
6,HG00729,train,EAS__F
6,HG02024,train,EAS__F
6,HG01859,train,EAS__F
6,NA19087,train,EAS__F
6,HG02181,train,EAS__F
6,HG02025,train,EAS__F
6,HG01798,train,EAS__F
6,HG00632,train,EAS__F
6,HG00705,train,EAS__F
6,HG01800,train,EAS__F
6,HG00447,train,EAS__F
6,NA19080,train,EAS__F
6,HG02152,train,EAS__F
6,HG02522,train,EAS__F
6,HG00443,train,EAS__F
6,HG02078,train,EAS__F
6,NA18978,train,EAS__F
6,HG00693,train,EAS__F
6,NA19090,train,EAS__F
6,NA19078,train,EAS__F
6,NA18976,train,EAS__F
6,HG02059,train,EAS__F
6,HG00543,train,EAS__F
6,HG00611,train,EAS__F
6,NA18610,train,EAS__F
6,HG00663,train,EAS__F
6,HG00408,train,EAS__F
6,NA18628,train,EAS__F
6,HG02513,train,EAS__F
6,NA19081,train,EAS__F
6,NA18597,train,EAS__F
6,NA18954,train,EAS__F
6,HG00612,train,EAS__F
6,HG01806,train,EAS__F
6,NA18951,train,EAS__F
6,HG00700,train,EAS__F
6,NA18591,train,EAS__F
6,HG00437,train,EAS__F
6,HG00581,train,EAS__F
6,NA18537,train,EAS__F
6,HG02185,train,EAS__F
6,HG01858,train,EAS__F
6,HG02031,train,EAS__F
6,NA18981,train,EAS__F
6,HG00672,train,EAS__F
6,NA18999,train,EAS__F
6,HG02154,train,EAS__F
6,NA19057,train,EAS__F
6,HG00690,train,EAS__F
6,HG02525,train,EAS__F
6,HG00525,train,EAS__F
6,HG01845,train,EAS__F
6,HG02019,train,EAS__F
6,HG01599,train,EAS__F
6,HG00608,train,EAS__F
6,NA18939,train,EAS__F
6,HG00561,train,EAS__F
6,HG00464,train,EAS__F
6,NA18573,train,EAS__F
6,HG02190,train,EAS__F
6,HG00428,train,EAS__F
6,NA18555,train,EAS__F
6,NA18541,train,EAS__F
6,NA19054,train,EAS__F
6,HG00879,train,EAS__F
6,HG01029,train,EAS__F
6,HG00651,train,EAS__F
6,NA18992,train,EAS__F
6,NA19011,train,EAS__F
6,NA19074,train,EAS__F
6,HG00446,train,EAS__F
6,NA18957,train,EAS__F
6,HG00629,train,EAS__F
6,HG02151,train,EAS__F
6,NA18964,train,EAS__F
6,HG01813,train,EAS__F
6,NA18963,train,EAS__F
6,NA18646,train,EAS__F
6,HG01046,train,EAS__F
6,NA18595,train,EAS__F
6,HG00635,train,EAS__F
6,NA18617,val,EAS__F
6,HG00558,val,EAS__F
6,HG01797,val,EAS__F
6,NA18644,val,EAS__F
6,NA18564,val,EAS__F
6,HG01815,val,EAS__F
6,NA19002,val,EAS__F
6,HG01817,val,EAS__F
6,NA18991,val,EAS__F
6,HG01874,val,EAS__F
6,HG01799,val,EAS__F
6,HG00453,val,EAS__F
6,HG00596,val,EAS__F
6,NA19010,val,EAS__F
6,HG02188,val,EAS__F
6,HG00501,val,EAS__F
6,NA18942,val,EAS__F
6,NA18946,val,EAS__F
6,NA18956,val,EAS__F
6,HG01812,val,EAS__F
6,HG00759,val,EAS__F
6,NA18567,val,EAS__F
6,HG01804,val,EAS__F
6,HG02126,val,EAS__F
6,HG00702,val,EAS__F
6,HG00864,val,EAS__F
6,NA18950,val,EAS__F
6,NA18979,val,EAS__F
6,HG02165,val,EAS__F
6,NA18630,val,EAS__F
6,HG00405,val,EAS__F
6,NA18577,val,EAS__F
6,HG00654,val,EAS__F
6,HG02016,val,EAS__F
6,HG00626,val,EAS__F
6,HG01841,val,EAS__F
6,HG02060,val,EAS__F
6,HG00544,val,EAS__F
6,NA19077,val,EAS__F
6,NA18550,val,EAS__F
6,NA18538,val,EAS__F
6,HG00438,val,EAS__F
6,HG01878,val,EAS__F
6,HG00458,test,EAS__F
6,HG01794,test,EAS__F
6,HG01600,test,EAS__F
6,HG00452,test,EAS__F
6,HG00419,test,EAS__F
6,NA18627,test,EAS__F
6,NA18641,test,EAS__F
6,HG00655,test,EAS__F
6,HG00578,test,EAS__F
6,HG00534,test,EAS__F
6,NA18526,test,EAS__F
6,HG02072,test,EAS__F
6,NA18614,test,EAS__F
6,HG01868,test,EAS__F
6,HG02153,test,EAS__F
6,HG00531,test,EAS__F
6,HG00684,test,EAS__F
6,NA18975,test,EAS__F
6,NA19059,test,EAS__F
6,NA18998,test,EAS__F
6,NA19065,test,EAS__F
6,HG00557,test,EAS__F
6,NA18941,test,EAS__F
6,HG01871,test,EAS__F
6,NA18619,test,EAS__F
6,HG02081,test,EAS__F
6,NA18582,test,EAS__F
6,NA18626,test,EAS__F
6,HG01805,test,EAS__F
6,HG01857,test,EAS__F
6,HG02048,test,EAS__F
6,NA18574,test,EAS__F
6,NA18553,test,EAS__F
6,HG02164,test,EAS__F
6,HG02087,test,EAS__F
6,HG00657,test,EAS__F
6,HG01850,test,EAS__F
6,NA18525,test,EAS__F
6,NA19084,test,EAS__F
6,HG00476,test,EAS__F
6,HG00449,test,EAS__F
6,NA18539,test,EAS__F
6,NA18566,test,EAS__F
6,HG00956,test,EAS__F
6,HG00623,test,EAS__F
6,HG01376,train,AMR__F
6,NA19675,train,AMR__F
6,HG02292,train,AMR__F
6,HG01924,train,AMR__F
6,HG01276,train,AMR__F
6,HG01922,train,AMR__F
6,HG01463,train,AMR__F
6,HG01205,train,AMR__F
6,HG01345,train,AMR__F
6,HG01378,train,AMR__F
6,HG01972,train,AMR__F
6,HG00641,train,AMR__F
6,HG01975,train,AMR__F
6,HG01384,train,AMR__F
6,HG01064,train,AMR__F
6,HG01188,train,AMR__F
6,HG01969,train,AMR__F
6,HG01942,train,AMR__F
6,HG01248,train,AMR__F
6,HG02275,train,AMR__F
6,HG01551,train,AMR__F
6,HG01083,train,AMR__F
6,NA19782,train,AMR__F
6,HG01098,train,AMR__F
6,HG01366,train,AMR__F
6,HG01071,train,AMR__F
6,HG02345,train,AMR__F
6,HG01125,train,AMR__F
6,HG02148,train,AMR__F
6,HG01393,train,AMR__F
6,HG01068,train,AMR__F
6,HG01992,train,AMR__F
6,HG00638,train,AMR__F
6,HG00554,train,AMR__F
6,NA19678,train,AMR__F
6,NA19740,train,AMR__F
6,HG01486,train,AMR__F
6,HG01945,train,AMR__F
6,HG02091,train,AMR__F
6,HG01363,train,AMR__F
6,HG01456,train,AMR__F
6,HG01067,train,AMR__F
6,HG01092,train,AMR__F
6,HG01168,train,AMR__F
6,HG01326,train,AMR__F
6,HG01493,train,AMR__F
6,HG01077,train,AMR__F
6,NA19651,train,AMR__F
6,HG02312,train,AMR__F
6,NA19659,train,AMR__F
6,HG01260,train,AMR__F
6,NA19781,train,AMR__F
6,NA19677,train,AMR__F
6,HG01191,train,AMR__F
6,HG01390,train,AMR__F
6,HG01134,train,AMR__F
6,NA19761,train,AMR__F
6,HG01122,train,AMR__F
6,HG01361,train,AMR__F
6,NA19671,train,AMR__F
6,HG01465,train,AMR__F
6,HG01918,train,AMR__F
6,HG01396,train,AMR__F
6,HG01496,train,AMR__F
6,HG01086,train,AMR__F
6,HG01976,train,AMR__F
6,HG01169,train,AMR__F
6,HG01183,train,AMR__F
6,HG01087,train,AMR__F
6,HG01089,train,AMR__F
6,HG02260,train,AMR__F
6,HG01369,train,AMR__F
6,HG01447,train,AMR__F
6,HG01572,train,AMR__F
6,HG01198,train,AMR__F
6,HG01466,train,AMR__F
6,NA19733,train,AMR__F
6,HG01251,train,AMR__F
6,HG02266,train,AMR__F
6,HG01242,train,AMR__F
6,HG01149,train,AMR__F
6,HG01351,train,AMR__F
6,HG00733,train,AMR__F
6,NA19731,train,AMR__F
6,NA19785,train,AMR__F
6,HG02106,train,AMR__F
6,HG00741,train,AMR__F
6,NA19716,train,AMR__F
6,HG01965,train,AMR__F
6,HG01391,train,AMR__F
6,NA19669,train,AMR__F
6,HG01105,train,AMR__F
6,HG01140,train,AMR__F
6,HG01100,train,AMR__F
6,HG01084,train,AMR__F
6,HG01367,train,AMR__F
6,HG02089,train,AMR__F
6,HG01354,train,AMR__F
6,HG01254,train,AMR__F
6,HG01342,train,AMR__F
6,HG01898,train,AMR__F
6,NA19764,train,AMR__F
6,HG01343,train,AMR__F
6,HG01111,train,AMR__F
6,HG01257,train,AMR__F
6,NA19721,train,AMR__F
6,HG02102,train,AMR__F
6,HG01062,train,AMR__F
6,HG02425,train,AMR__F
6,HG01921,train,AMR__F
6,HG02147,train,AMR__F
6,HG01372,train,AMR__F
6,HG01349,train,AMR__F
6,HG01375,train,AMR__F
6,NA19660,train,AMR__F
6,HG01566,train,AMR__F
6,HG01050,train,AMR__F
6,HG00639,train,AMR__F
6,HG02286,train,AMR__F
6,HG01939,train,AMR__F
6,HG01490,train,AMR__F
6,HG02293,train,AMR__F
6,HG01249,train,AMR__F
6,HG02303,train,AMR__F
6,HG01131,train,AMR__F
6,NA19776,train,AMR__F
6,NA19665,train,AMR__F
6,HG01925,train,AMR__F
6,HG01102,train,AMR__F
6,HG00743,train,AMR__F
6,HG01061,train,AMR__F
6,NA19773,train,AMR__F
6,HG01459,train,AMR__F
6,HG01980,train,AMR__F
6,HG01441,train,AMR__F
6,NA19752,train,AMR__F
6,HG02273,train,AMR__F
6,NA19770,train,AMR__F
6,HG01949,train,AMR__F
6,HG01272,train,AMR__F
6,HG01978,train,AMR__F
6,NA19654,train,AMR__F
6,HG00740,train,AMR__F
6,HG00737,train,AMR__F
6,HG01919,train,AMR__F
6,HG01357,train,AMR__F
6,HG01495,train,AMR__F
6,HG01955,train,AMR__F
6,HG02278,train,AMR__F
6,HG02003,train,AMR__F
6,HG01983,train,AMR__F
6,HG01279,train,AMR__F
6,HG01150,train,AMR__F
6,NA19725,train,AMR__F
6,HG01278,train,AMR__F
6,NA19681,train,AMR__F
6,HG01993,train,AMR__F
6,HG02348,train,AMR__F
6,HG01103,train,AMR__F
6,HG01385,train,AMR__F
6,HG01578,train,AMR__F
6,HG02301,train,AMR__F
6,HG00735,train,AMR__F
6,HG01058,train,AMR__F
6,HG01973,train,AMR__F
6,HG01171,train,AMR__F
6,HG01162,train,AMR__F
6,NA19722,train,AMR__F
6,HG02287,train,AMR__F
6,HG01438,train,AMR__F
6,HG02004,train,AMR__F
6,NA19779,train,AMR__F
6,HG01284,train,AMR__F
6,NA19790,train,AMR__F
6,HG01948,train,AMR__F
6,HG01269,train,AMR__F
6,HG01567,train,AMR__F
6,HG01414,train,AMR__F
6,HG01971,train,AMR__F
6,HG01052,train,AMR__F
6,NA19763,train,AMR__F
6,HG00555,train,AMR__F
6,HG01352,train,AMR__F
6,NA19657,train,AMR__F
6,HG00732,train,AMR__F
6,HG01177,val,AMR__F
6,NA19748,val,AMR__F
6,HG01081,val,AMR__F
6,NA19728,val,AMR__F
6,NA19663,val,AMR__F
6,HG01492,val,AMR__F
6,HG01936,val,AMR__F
6,NA19686,val,AMR__F
6,HG01141,val,AMR__F
6,HG01119,val,AMR__F
6,HG01073,val,AMR__F
6,HG01355,val,AMR__F
6,HG01432,val,AMR__F
6,NA19794,val,AMR__F
6,HG02272,val,AMR__F
6,HG00734,val,AMR__F
6,HG01108,val,AMR__F
6,HG02006,val,AMR__F
6,HG01462,val,AMR__F
6,HG01927,val,AMR__F
6,NA19653,val,AMR__F
6,HG01439,val,AMR__F
6,NA19662,val,AMR__F
6,HG01080,val,AMR__F
6,HG01055,val,AMR__F
6,HG01954,val,AMR__F
6,HG01403,val,AMR__F
6,HG01049,val,AMR__F
6,HG01323,val,AMR__F
6,HG01489,val,AMR__F
6,NA19749,val,AMR__F
6,HG01346,val,AMR__F
6,NA19775,val,AMR__F
6,HG01174,val,AMR__F
6,HG01175,val,AMR__F
6,NA19684,val,AMR__F
6,HG01053,val,AMR__F
6,HG01498,val,AMR__F
6,NA19746,val,AMR__F
6,HG01435,test,AMR__F
6,NA19734,test,AMR__F
6,NA19755,test,AMR__F
6,NA19683,test,AMR__F
6,NA19788,test,AMR__F
6,HG01137,test,AMR__F
6,NA19680,test,AMR__F
6,NA19760,test,AMR__F
6,HG01114,test,AMR__F
6,HG01474,test,AMR__F
6,HG01933,test,AMR__F
6,HG01940,test,AMR__F
6,HG01113,test,AMR__F
6,HG01348,test,AMR__F
6,NA19730,test,AMR__F
6,HG00551,test,AMR__F
6,HG01981,test,AMR__F
6,NA19758,test,AMR__F
6,HG02298,test,AMR__F
6,HG01070,test,AMR__F
6,HG01360,test,AMR__F
6,HG01095,test,AMR__F
6,HG01184,test,AMR__F
6,NA19648,test,AMR__F
6,HG01468,test,AMR__F
6,HG01951,test,AMR__F
6,NA19656,test,AMR__F
6,HG01312,test,AMR__F
6,HG01444,test,AMR__F
6,HG01281,test,AMR__F
6,NA19718,test,AMR__F
6,HG01379,test,AMR__F
6,NA19719,test,AMR__F
6,HG01893,test,AMR__F
6,HG01968,test,AMR__F
6,HG02105,test,AMR__F
6,HG01303,test,AMR__F
6,HG02252,test,AMR__F
6,HG01275,test,AMR__F
6,HG01573,test,AMR__F
6,HG01997,test,AMR__F
6,HG01161,train,AMR__M
6,HG00742,train,AMR__M
6,HG01938,train,AMR__M
6,HG01056,train,AMR__M
6,HG01075,train,AMR__M
6,HG00739,train,AMR__M
6,HG01206,train,AMR__M
6,HG01135,train,AMR__M
6,HG01437,train,AMR__M
6,HG00637,train,AMR__M
6,HG01255,train,AMR__M
6,HG01286,train,AMR__M
6,HG01377,train,AMR__M
6,HG01072,train,AMR__M
6,HG02302,train,AMR__M
6,NA19658,train,AMR__M
6,HG01479,train,AMR__M
6,HG01142,train,AMR__M
6,NA19784,train,AMR__M
6,HG01099,train,AMR__M
6,HG01079,train,AMR__M
6,NA19778,train,AMR__M
6,HG00738,train,AMR__M
6,HG01104,train,AMR__M
6,NA19717,train,AMR__M
6,HG01124,train,AMR__M
6,NA19727,train,AMR__M
6,HG02261,train,AMR__M
6,HG01344,train,AMR__M
6,NA19723,train,AMR__M
6,HG01247,train,AMR__M
6,HG01982,train,AMR__M
6,HG01096,train,AMR__M
6,HG01082,train,AMR__M
6,HG01941,train,AMR__M
6,NA19661,train,AMR__M
6,HG01101,train,AMR__M
6,HG02262,train,AMR__M
6,NA19650,train,AMR__M
6,NA19729,train,AMR__M
6,HG01953,train,AMR__M
6,HG01565,train,AMR__M
6,HG01935,train,AMR__M
6,NA19774,train,AMR__M
6,HG01271,train,AMR__M
6,HG01571,train,AMR__M
6,HG02002,train,AMR__M
6,NA19649,train,AMR__M
6,HG01074,train,AMR__M
6,HG01952,train,AMR__M
6,HG01325,train,AMR__M
6,HG01176,train,AMR__M
6,HG01107,train,AMR__M
6,HG01374,train,AMR__M
6,HG01356,train,AMR__M
6,HG01063,train,AMR__M
6,HG02259,train,AMR__M
6,HG01085,train,AMR__M
6,HG01189,train,AMR__M
6,HG01126,train,AMR__M
6,HG01485,train,AMR__M
6,HG01252,train,AMR__M
6,HG01461,train,AMR__M
6,HG01359,train,AMR__M
6,HG01937,train,AMR__M
6,HG01341,train,AMR__M
6,NA19724,train,AMR__M
6,NA19756,train,AMR__M
6,HG01308,train,AMR__M
6,HG01979,train,AMR__M
6,HG00640,train,AMR__M
6,HG02277,train,AMR__M
6,NA19682,train,AMR__M
6,HG02271,train,AMR__M
6,HG01277,train,AMR__M
6,HG01413,train,AMR__M
6,HG02279,train,AMR__M
6,NA19685,train,AMR__M
6,HG00553,train,AMR__M
6,HG01383,train,AMR__M
6,NA19777,train,AMR__M
6,HG01094,train,AMR__M
6,NA19783,train,AMR__M
6,NA19771,train,AMR__M
6,HG01138,train,AMR__M
6,HG01164,train,AMR__M
6,HG01926,train,AMR__M
6,HG01917,train,AMR__M
6,HG01350,train,AMR__M
6,HG00736,train,AMR__M
6,HG01253,train,AMR__M
6,HG01148,train,AMR__M
6,HG01974,train,AMR__M
6,HG01170,train,AMR__M
6,HG01199,train,AMR__M
6,HG01488,train,AMR__M
6,HG01556,train,AMR__M
6,HG01440,train,AMR__M
6,NA19655,train,AMR__M
6,HG01097,train,AMR__M
6,HG02300,train,AMR__M
6,HG01182,train,AMR__M
6,HG01121,train,AMR__M
6,NA19772,train,AMR__M
6,HG02291,train,AMR__M
6,HG01967,train,AMR__M
6,HG01950,train,AMR__M
6,HG01178,train,AMR__M
6,HG01136,train,AMR__M
6,HG02104,train,AMR__M
6,HG01347,train,AMR__M
6,HG01392,train,AMR__M
6,NA19670,train,AMR__M
6,HG01173,train,AMR__M
6,HG02150,train,AMR__M
6,HG01192,train,AMR__M
6,HG01197,train,AMR__M
6,HG01928,train,AMR__M
6,HG01250,train,AMR__M
6,HG01389,train,AMR__M
6,HG02008,train,AMR__M
6,HG01088,train,AMR__M
6,HG01970,train,AMR__M
6,HG01311,train,AMR__M
6,HG01944,train,AMR__M
6,HG01274,train,AMR__M
6,NA19679,train,AMR__M
6,HG01353,train,AMR__M
6,HG01491,train,AMR__M
6,HG01579,train,AMR__M
6,HG02285,train,AMR__M
6,HG01256,train,AMR__M
6,HG01984,train,AMR__M
6,NA19750,train,AMR__M
6,HG00731,train,AMR__M
6,HG02265,train,AMR__M
6,HG01172,train,AMR__M
6,HG01395,train,AMR__M
6,HG01946,train,AMR__M
6,HG01998,train,AMR__M
6,HG01577,train,AMR__M
6,HG00642,train,AMR__M
6,HG01991,train,AMR__M
6,HG01109,train,AMR__M
6,HG01302,train,AMR__M
6,HG01398,train,AMR__M
6,HG01190,train,AMR__M
6,HG01259,train,AMR__M
6,HG01051,train,AMR__M
6,HG01069,train,AMR__M
6,NA19795,train,AMR__M
6,HG01241,train,AMR__M
6,HG02146,train,AMR__M
6,HG01431,train,AMR__M
6,HG01305,train,AMR__M
6,NA19741,train,AMR__M
6,HG01261,train,AMR__M
6,HG01550,val,AMR__M
6,NA19676,val,AMR__M
6,HG01060,val,AMR__M
6,HG01943,val,AMR__M
6,HG01273,val,AMR__M
